apps_arrived,apps_done,apps_failed,energy_j,entropy,episode,eval_seed,kind,leo_invalid_attempts,leo_placements,loss,mean_adv,mean_delay_s,mean_entropy,pen_boundary,pen_collision,pen_low_battery,reward,reward_E,reward_F,reward_L,steps,success_rate
85,68,16,22841.700230689014,12.42253589630127,104,,train,216,232,0.8353898525238037,2.486899575160351e-16,4.384690246201852,12.421898155212402,0.0,0.0,0.0,-367.0770023068901,22841.700230689014,16.0,533.0,50,0.8
65,63,2,23953.097732756203,12.438779830932617,105,,train,86,188,0.7481338381767273,-3.552713678800501e-17,5.0121393722492495,12.438662543296815,0.0,0.0,0.0,-262.970977327562,23953.097732756203,2.0,372.0,50,0.9692307692307692
75,52,23,22791.003443834965,12.427915573120117,106,,train,715,195,1.005129486322403,1.8207657603852566e-16,3.5958489389683974,12.426165475845337,0.0,0.0,0.0,-421.73003443834966,22791.003443834965,23.0,491.0,50,0.6933333333333334
78,61,13,26587.008119952246,12.437928199768066,107,,train,146,196,0.77374467253685,1.0658141036401502e-16,4.626993660758013,12.437111148834228,0.0,0.0,0.0,-379.4900811995224,26587.008119952246,13.0,481.0,50,0.782051282051282
61,55,4,23643.74622559519,12.437553405761719,108,,train,103,153,0.8132746368646622,-2.6645352591003756e-16,4.544655640053112,12.43944808959961,0.0,0.0,0.0,-275.09746225595194,23643.74622559519,4.0,333.0,50,0.9016393442622951
63,39,20,23297.09099475312,12.42789363861084,109,,train,158,140,1.898177057504654,-3.552713678800501e-17,5.179074682665043,12.430292930603027,0.0,0.0,0.0,-402.81090994753123,23297.09099475312,20.0,492.0,50,0.6190476190476191
67,57,9,23700.750312427386,12.42165470123291,110,,train,294,196,0.8689492344856262,2.1316282072803005e-16,5.324281578504196,12.423653373718262,0.0,0.0,0.0,-317.7675031242739,23700.750312427386,9.0,438.0,50,0.8507462686567164
66,53,13,22532.367459177625,12.42059326171875,111,,train,455,166,0.8504311740398407,-3.1086244689504386e-17,4.235796894762045,12.422010436058045,0.0,0.0,0.0,-337.5236745917763,22532.367459177625,13.0,410.0,50,0.803030303030303
74,60,11,23701.232725007198,12.422951698303223,112,,train,66,199,0.8057630509138107,4.707345624410664e-16,4.789826461852468,12.423849864006042,0.0,0.0,0.0,-334.33232725007207,23701.232725007198,11.0,466.0,50,0.8108108108108109
68,55,13,21074.256454219503,12.419829368591309,113,,train,339,186,0.8958602994680405,-7.549516567451065e-17,4.2800146264474845,12.421838622093201,0.0,0.0,0.0,-323.1225645421951,21074.256454219503,13.0,419.0,50,0.8088235294117647
62,45,17,23797.561745985506,12.415369033813477,114,,train,389,150,0.8348662555217743,8.881784197001253e-18,4.86382260013845,12.417331285476685,0.0,0.0,0.0,-382.915617459855,23797.561745985506,17.0,447.0,50,0.7258064516129032
81,63,17,26969.55743437567,12.411515235900879,115,,train,234,215,0.8082480579614639,5.595524044110789e-16,4.855899380191106,12.41177577495575,0.0,0.0,0.0,-416.65557434375677,26969.55743437567,17.0,548.0,50,0.7777777777777778
69,47,19,24819.2429768601,12.413557052612305,116,,train,143,168,0.7821898758411407,6.128431095930864e-16,5.3042040117067994,12.413377323150634,0.0,0.0,0.0,-410.47242976860105,24819.2429768601,19.0,514.0,50,0.6811594202898551
86,63,17,27852.94020287881,12.407801628112793,117,,train,219,214,0.9049415737390518,1.1102230246251565e-16,5.305318920132959,12.408003115653992,0.0,0.0,0.0,-426.44940202878814,27852.94020287881,17.0,596.0,50,0.7325581395348837
66,53,13,20615.626536872405,12.409193992614746,118,,train,395,199,1.4411691427230835,1.2434497875801754e-16,3.9353312407398655,12.408817071914672,0.0,0.0,0.0,-317.9362653687241,20615.626536872405,13.0,389.0,50,0.803030303030303
72,55,16,25478.36243859758,12.40619945526123,119,,train,335,194,0.8987097144126892,-1.865174681370263e-16,4.639033355765115,12.407277789115906,1.0,0.0,0.0,-393.2636243859759,25478.36243859758,16.0,474.0,50,0.7638888888888888
87,61,23,24446.895475134945,12.404131889343262,120,,train,201,216,0.8694319576025009,1.9539925233402755e-16,4.808524753932393,12.407346630096436,0.0,0.0,0.0,-440.66895475134953,24446.895475134945,23.0,610.0,50,0.7011494252873564
82,54,27,23834.715553675884,12.399005889892578,121,,train,156,210,1.5847318768501282,-3.2862601528904633e-16,5.004656646167519,12.40119981765747,0.0,0.0,0.0,-466.9271555367588,23834.715553675884,27.0,629.0,50,0.6585365853658537
76,58,16,24800.875178593084,12.405257225036621,122,,train,282,201,0.8657279908657074,1.6431300764452317e-16,5.056507874034245,12.406448011398316,0.0,0.0,0.0,-386.38875178593094,24800.875178593084,16.0,519.0,50,0.7631578947368421
83,60,22,26609.14100597316,12.39980411529541,123,,train,363,196,0.8738064616918564,-5.329070518200751e-17,5.118308805502926,12.401573462486267,0.0,0.0,0.0,-454.1714100597316,26609.14100597316,22.0,604.0,50,0.7228915662650602
68,53,13,21320.483938572583,12.399983406066895,124,,train,130,198,0.8111249655485153,6.217248937900877e-17,4.49449321334196,12.401746587753296,0.0,0.0,0.0,-326.00483938572575,21320.483938572583,13.0,440.0,50,0.7794117647058824
79,40,32,22517.919276219858,,124,0,eval,333,145,,,4.0629498767336205,0.0,0.0,0.0,0.0,-493.4191927621987,22517.919276219858,32.0,612.0,50,0.5063291139240507
62,37,23,22768.625168630675,,124,1,eval,230,110,,,4.352009709172366,0.0,0.0,0.0,0.0,-420.9262516863067,22768.625168630675,23.0,462.0,50,0.5967741935483871
55,39,12,21264.646637596787,,124,2,eval,46,106,,,4.117727147103489,0.0,0.0,0.0,0.0,-315.60646637596784,21264.646637596787,12.0,348.0,50,0.7090909090909091
82,39,33,24672.031818927884,,124,3,eval,9,93,,,4.176418862177562,0.0,0.0,0.0,0.0,-523.3803181892787,24672.031818927884,33.0,633.0,50,0.47560975609756095
76,46,28,24505.49294471408,,124,4,eval,441,129,,,3.9439408092306603,0.0,0.0,0.0,0.0,-479.99492944714086,24505.49294471408,28.0,547.0,50,0.6052631578947368
64,57,6,23655.21967392498,12.398787498474121,125,,train,187,176,0.9232430309057236,-9.769962616701378e-17,5.0190369217884205,12.399864535331727,0.0,0.0,0.0,-292.35219673924985,23655.21967392498,6.0,390.0,50,0.890625
76,54,22,23648.34370531035,12.4005126953125,126,,train,381,178,0.853492796421051,1.3322676295501878e-16,5.6175474144793345,12.401161608695984,0.0,0.0,0.0,-424.3234370531035,23648.34370531035,22.0,592.0,50,0.7105263157894737
61,50,10,24054.896439749573,12.398477554321289,127,,train,255,149,0.7473485022783279,-1.7763568394002505e-17,4.720727275326563,12.399090099334718,0.0,0.0,0.0,-328.2489643974958,24054.896439749573,10.0,385.0,50,0.819672131147541
74,62,12,25039.86922197287,12.39301586151123,128,,train,408,204,0.8621194064617157,1.376676550535194e-16,4.5505709539450905,12.393169450759888,0.0,0.0,0.0,-355.5186922197287,25039.86922197287,12.0,456.0,50,0.8378378378378378
85,64,17,23310.954240231513,12.398731231689453,129,,train,154,228,0.8451448082923889,-2.6645352591003756e-16,4.428122686155474,12.398981981277466,0.0,0.0,0.0,-379.9695424023151,23310.954240231513,17.0,543.0,50,0.7529411764705882
76,60,16,24678.664040717467,12.384276390075684,130,,train,417,194,1.04432912170887,3.552713678800501e-16,5.245452089451499,12.38546199798584,0.0,0.0,0.0,-385.5466404071746,24678.664040717467,16.0,538.0,50,0.7894736842105263
60,54,6,23461.07211904658,12.398065567016602,131,,train,89,164,0.7138196527957916,1.6431300764452317e-16,4.770224467449242,12.400573172569274,0.0,0.0,0.0,-289.7507211904658,23461.07211904658,6.0,357.0,50,0.9
67,62,4,24274.0888382156,12.38916015625,132,,train,67,174,0.869998887181282,-1.0658141036401502e-16,4.132297399760859,12.391699686050416,0.0,0.0,0.0,-281.50088838215606,24274.0888382156,4.0,338.0,50,0.9253731343283582
72,58,12,25976.455246168327,12.381905555725098,133,,train,90,181,0.9995497912168503,-3.552713678800501e-17,4.855917119288241,12.383920860290527,0.0,0.0,0.0,-364.9245524616833,25976.455246168327,12.0,458.0,50,0.8055555555555556
71,56,15,20921.87188618965,12.379470825195312,134,,train,439,219,1.7235889434814453,-2.3092638912203257e-16,4.415170141937482,12.37975254058838,0.0,0.0,0.0,-338.33871886189644,20921.87188618965,15.0,456.0,50,0.7887323943661971
87,68,16,26145.6113607503,12.378604888916016,135,,train,231,236,0.9859353303909302,7.371880883511039e-16,4.880498003914423,12.378571290969848,0.0,0.0,0.0,-400.896113607503,26145.6113607503,16.0,572.0,50,0.7816091954022989
81,61,15,25705.842713946633,12.378263473510742,136,,train,146,205,0.8614308685064316,-6.217248937900877e-17,5.65912191005213,12.378956084251405,0.0,0.0,0.0,-388.8584271394663,25705.842713946633,15.0,590.0,50,0.7530864197530864
78,56,19,26641.506356222675,12.379642486572266,137,,train,150,187,0.8341745138168335,1.7319479184152443e-16,5.298583349233847,12.380385456085206,0.0,0.0,0.0,-429.6350635622267,26641.506356222675,19.0,561.0,50,0.717948717948718
80,70,8,24627.804421113313,12.378524780273438,138,,train,68,213,0.8343643844127655,7.993605777301127e-17,4.38485633743659,12.379021697044372,0.0,0.0,0.0,-319.3180442111332,24627.804421113313,8.0,452.0,50,0.875
84,58,21,26778.868509908927,12.365242958068848,139,,train,195,207,1.0689736604690552,-3.1974423109204507e-16,5.998698750998465,12.371834483146667,0.0,0.0,0.0,-449.18868509908924,26778.868509908927,21.0,670.0,50,0.6904761904761905
83,58,25,25073.17005849457,12.35312271118164,140,,train,545,209,1.3875937461853027,-7.105427357601002e-17,5.330875718133605,12.365271735191346,0.0,0.0,0.0,-463.53170058494567,25073.17005849457,25.0,640.0,50,0.6987951807228916
78,55,20,23950.36047421955,12.329866409301758,141,,train,136,206,1.2468638718128204,1.2434497875801754e-16,5.53702603913271,12.342992496490478,0.0,0.0,0.0,-411.4636047421955,23950.36047421955,20.0,598.0,50,0.7051282051282052
76,59,16,25867.89093126756,12.330917358398438,142,,train,206,198,0.8908101916313171,3.641531520770513e-16,5.275339009593225,12.339755973815919,0.0,0.0,0.0,-397.51890931267565,25867.89093126756,16.0,542.0,50,0.7763157894736842
69,57,11,21942.159590107956,12.338833808898926,143,,train,174,190,0.8063477426767349,-1.2434497875801754e-16,4.481848102843389,12.342730746269226,0.0,0.0,0.0,-315.78159590107947,21942.159590107956,11.0,418.0,50,0.8260869565217391
78,62,11,26331.71694888699,12.330232620239258,144,,train,169,197,1.1397850215435028,-1.8207657603852566e-16,5.858065800892571,12.331085205078125,0.0,0.0,0.0,-362.05716948887,26331.71694888699,11.0,537.0,50,0.7948717948717948
75,57,18,21413.986531784973,12.319314002990723,145,,train,655,206,0.9077394157648087,4.973799150320702e-16,4.449833552005843,12.32051013469696,0.0,0.0,0.0,-368.1598653178497,21413.986531784973,18.0,501.0,50,0.76
64,56,8,21235.950700605714,12.328672409057617,146,,train,202,204,0.8441587388515472,2.6645352591003756e-17,5.238870323477982,12.33156361579895,0.0,0.0,0.0,-284.7795070060571,21235.950700605714,8.0,421.0,50,0.875
69,60,8,23478.408507397056,12.324501991271973,147,,train,178,198,1.1139606833457947,3.064215547965432e-16,4.286277421331835,12.32987961769104,0.0,0.0,0.0,-306.4240850739706,23478.408507397056,8.0,382.0,50,0.8695652173913043
83,63,16,26533.603245531238,12.290356636047363,148,,train,145,218,0.9113562554121017,7.105427357601002e-17,5.430602810807365,12.29421504020691,0.0,0.0,0.0,-405.09603245531235,26533.603245531238,16.0,588.0,50,0.7590361445783133
78,57,18,24916.619164179963,12.30599594116211,149,,train,119,194,0.8041765689849854,-8.260059303211165e-16,5.261202934253404,12.308416991233825,0.0,0.0,0.0,-404.2861916417995,24916.619164179963,18.0,556.0,50,0.7307692307692307
81,49,28,21747.86340495646,,149,0,eval,358,151,,,4.046131061167325,0.0,0.0,0.0,0.0,-452.95863404956464,21747.86340495646,28.0,574.0,50,0.6049382716049383
65,33,25,21102.322861341036,,149,1,eval,493,83,,,3.769317113722124,0.0,0.0,0.0,0.0,-420.6632286134103,21102.322861341036,25.0,482.0,50,0.5076923076923077
57,29,24,18664.53565176183,,149,2,eval,297,98,,,3.4487426396999536,0.0,0.0,0.0,0.0,-387.10535651761825,18664.53565176183,24.0,423.0,50,0.5087719298245614
80,42,31,23913.500142992027,,149,3,eval,31,109,,,3.904368368646387,0.0,0.0,0.0,0.0,-499.1550014299203,23913.500142992027,31.0,601.0,50,0.525
74,49,22,19410.924639382465,,149,4,eval,296,162,,,3.9300129464232367,0.0,0.0,0.0,0.0,-380.2492463938247,19410.924639382465,22.0,507.0,50,0.6621621621621622
69,56,13,21789.7817375864,12.312385559082031,150,,train,499,191,0.8034911006689072,1.9095836023552692e-16,3.798066030736279,12.313532361984253,0.0,0.0,0.0,-329.7978173758641,21789.7817375864,13.0,395.0,50,0.8115942028985508
83,68,12,25974.04474844821,12.303041458129883,151,,train,96,219,0.8101591020822525,-3.108624468950438e-16,4.922297334029214,12.303374032974244,0.0,0.0,0.0,-366.3404474844822,25974.04474844821,12.0,530.0,50,0.8192771084337349
73,60,9,21885.98298548385,12.297341346740723,152,,train,47,207,0.8419125974178314,1.9539925233402755e-16,4.519764448065225,12.297259702682496,0.0,0.0,0.0,-299.5398298548385,21885.98298548385,9.0,434.0,50,0.821917808219178
75,52,23,22389.976908033048,12.29279899597168,153,,train,970,194,1.1145952641963959,3.2862601528904633e-16,4.881685858645575,12.292083945274353,0.0,0.0,0.0,-419.1197690803304,22389.976908033048,23.0,561.0,50,0.6933333333333334
70,51,19,21705.497445209334,12.291583061218262,154,,train,463,192,0.9686727821826935,-3.9968028886505634e-17,5.43943540274519,12.288953065872192,0.0,0.0,0.0,-379.6349744520933,21705.497445209334,19.0,529.0,50,0.7285714285714285
78,60,16,23218.24702483596,12.299173355102539,155,,train,96,205,1.3409730195999146,-1.509903313490213e-16,4.449001069926226,12.297409510612487,0.0,0.0,0.0,-370.1024702483596,23218.24702483596,16.0,496.0,50,0.7692307692307693
71,56,15,23039.678911834948,12.311271667480469,156,,train,247,196,1.0335551351308823,-4.4408920985006264e-17,4.157983409337768,12.309122371673585,0.0,0.0,0.0,-359.31678911834945,23039.678911834948,15.0,446.0,50,0.7887323943661971
68,55,13,21443.220200488344,12.318456649780273,157,,train,232,208,1.0381192564964294,-2.2648549702353194e-16,4.990848529234191,12.31400851726532,0.0,0.0,0.0,-327.61220200488344,21443.220200488344,13.0,459.0,50,0.8088235294117647
63,55,7,22879.14692748835,12.32015609741211,158,,train,63,180,0.7668841034173965,2.042810365310288e-16,4.525303664596465,12.318642225265503,0.0,0.0,0.0,-291.99146927488346,22879.14692748835,7.0,360.0,50,0.873015873015873
77,62,14,23481.373097757765,12.30769157409668,159,,train,293,223,0.8633834719657898,-3.1974423109204507e-16,4.544891239432996,12.309679527282714,0.0,0.0,0.0,-356.4937309775776,23481.373097757765,14.0,484.0,50,0.8051948051948052
74,52,21,22896.934936534733,12.312602996826172,160,,train,669,188,0.9457167685031891,2.2204460492503132e-17,4.362869908892302,12.316274318695069,0.0,0.0,0.0,-407.12934936534737,22896.934936534733,21.0,508.0,50,0.7027027027027027
72,54,17,19730.514887593577,12.301264762878418,161,,train,154,215,1.1365764141082764,-4.884981308350689e-16,4.776908907232451,12.303623037338257,0.0,0.0,0.0,-343.1851488759358,19730.514887593577,17.0,494.0,50,0.75
78,57,21,24886.59882144625,12.299995422363281,162,,train,209,204,1.095833644270897,-2.4424906541753446e-16,5.005219322641895,12.298857231140136,0.0,0.0,0.0,-428.26598821446254,24886.59882144625,21.0,570.0,50,0.7307692307692307
70,54,14,25301.669940439046,12.308398246765137,163,,train,135,172,0.9178616404533386,-4.618527782440651e-16,5.231374178014427,12.30459602355957,0.0,0.0,0.0,-374.69669940439053,25301.669940439046,14.0,484.0,50,0.7714285714285715
72,55,16,25323.682456810304,12.316825866699219,164,,train,286,174,1.2365694046020508,-4.085620730620576e-16,4.823364527333402,12.31071159362793,0.0,0.0,0.0,-391.13682456810307,25323.682456810304,16.0,495.0,50,0.7638888888888888
52,43,9,20756.080669027633,12.33226490020752,165,,train,252,142,1.005983591079712,3.774758283725532e-16,4.545513337099564,12.32833683013916,0.0,0.0,0.0,-286.0808066902763,20756.080669027633,9.0,326.0,50,0.8269230769230769
71,61,5,22926.010135019373,12.33365249633789,166,,train,56,201,0.9167374521493912,-4.263256414560601e-16,3.8819462955061756,12.330394077301026,0.0,0.0,0.0,-276.2001013501938,22926.010135019373,5.0,347.0,50,0.8591549295774648
62,60,1,23342.826705353655,12.336564064025879,167,,train,44,184,0.8012919574975967,1.2434497875801754e-16,4.240336980427965,12.332558002471924,0.0,0.0,0.0,-247.40826705353663,23342.826705353655,1.0,299.0,50,0.967741935483871
67,54,13,21263.56987935948,12.35265064239502,168,,train,317,172,0.7459617108106613,2.3980817331903383e-16,3.9821590959227793,12.34876407623291,0.0,0.0,0.0,-324.6156987935948,21263.56987935948,13.0,399.0,50,0.8059701492537313
73,61,8,23671.89461677065,12.348841667175293,169,,train,144,192,0.7181989550590515,3.907985046680551e-16,4.821963708682024,12.346101064682006,0.0,0.0,0.0,-309.5189461677064,23671.89461677065,8.0,440.0,50,0.8356164383561644
74,59,13,23839.04992740187,12.340404510498047,170,,train,140,182,0.8894839435815811,-3.552713678800501e-17,5.190360928001549,12.340278339385986,0.0,0.0,0.0,-352.33049927401873,23839.04992740187,13.0,497.0,50,0.7972972972972973
76,59,16,24569.581458279117,12.340045928955078,171,,train,258,193,0.8312251716852188,3.8635761256955447e-16,5.082343203067069,12.341181387901306,0.0,0.0,0.0,-384.13581458279117,24569.581458279117,16.0,522.0,50,0.7763157894736842
70,57,12,21847.902853466912,12.34524154663086,172,,train,161,194,1.605634182691574,-1.021405182655144e-16,4.377763599805976,12.34489185333252,0.0,0.0,0.0,-322.87902853466903,21847.902853466912,12.0,420.0,50,0.8142857142857143
69,61,8,20360.745245148897,12.358978271484375,173,,train,321,211,0.793505921959877,-2.842170943040401e-16,3.58401871242254,12.355854759216308,0.0,0.0,0.0,-274.48745245148905,20360.745245148897,8.0,344.0,50,0.8840579710144928
67,58,7,22317.9164396533,12.353474617004395,174,,train,171,197,0.9436648339033127,0.0,4.372280458332989,12.351404585838317,0.0,0.0,0.0,-286.65916439653296,22317.9164396533,7.0,374.0,50,0.8656716417910447
81,59,21,23080.91858932506,,174,0,eval,361,169,,,4.280279547069178,0.0,0.0,0.0,0.0,-409.5491858932506,23080.91858932506,21.0,537.0,50,0.7283950617283951
69,50,19,21376.5714890699,,174,1,eval,669,160,,,4.682452329487283,0.0,0.0,0.0,0.0,-375.54571489069895,21376.5714890699,19.0,489.0,50,0.7246376811594203
57,36,18,19300.451499274925,,174,2,eval,197,121,,,2.516057300314396,0.0,0.0,0.0,0.0,-343.8845149927493,19300.451499274925,18.0,344.0,50,0.631578947368421
81,51,27,19572.90212863498,,174,3,eval,270,186,,,3.5885574856449884,0.0,0.0,0.0,0.0,-422.6090212863499,19572.90212863498,27.0,544.0,50,0.6296296296296297
70,43,25,19619.749286038215,,174,4,eval,389,133,,,3.479537936871458,0.0,0.0,0.0,0.0,-405.7374928603821,19619.749286038215,25.0,477.0,50,0.6142857142857143
76,55,20,22807.604848869723,12.341474533081055,175,,train,427,210,1.4123264849185944,-4.973799150320702e-16,4.679503254906362,12.342661447525025,0.0,0.0,0.0,-398.79604848869735,22807.604848869723,20.0,536.0,50,0.7236842105263158
71,49,19,23444.99614709065,12.343550682067871,176,,train,220,171,0.9291267395019531,5.329070518200751e-17,4.998658085292141,12.347305250167846,0.0,0.0,0.0,-396.64996147090653,23444.99614709065,19.0,510.0,50,0.6901408450704225
82,68,12,24518.69994046761,12.335269927978516,177,,train,160,232,0.9125112742185593,-4.04121180963557e-16,4.6487577583347885,12.339512038230897,0.0,0.0,0.0,-351.40699940467596,24518.69994046761,12.0,511.0,50,0.8292682926829268
82,67,9,26317.795531606793,12.32805061340332,178,,train,152,204,1.0857534110546112,3.730349362740526e-16,4.846830725039273,12.331511211395263,0.0,0.0,0.0,-345.117955316068,26317.795531606793,9.0,497.0,50,0.8170731707317073
66,54,12,21083.81855336282,12.32856273651123,179,,train,250,194,1.0114000588655472,-7.194245199571015e-16,4.558013818591113,12.329003562927246,0.0,0.0,0.0,-315.1981855336282,21083.81855336282,12.0,418.0,50,0.8181818181818182
75,52,17,23320.80288341902,12.337738037109375,180,,train,158,185,0.8227362781763077,-2.042810365310288e-16,5.793796206883057,12.336829600334168,0.0,0.0,0.0,-380.50802883419016,23320.80288341902,17.0,565.0,50,0.6933333333333334
83,61,18,23575.586158995528,12.325170516967773,181,,train,301,230,0.8456405848264694,3.907985046680551e-16,4.62207359930592,12.324482955932616,0.0,0.0,0.0,-390.8958615899553,23575.586158995528,18.0,557.0,50,0.7349397590361446
70,50,19,19276.489100236184,12.333725929260254,182,,train,431,198,0.9124977737665176,4.4408920985006264e-17,3.507792837277535,12.333722229003905,0.0,0.0,0.0,-353.3648910023618,19276.489100236184,19.0,430.0,50,0.7142857142857143
68,56,10,21982.906165060933,12.332758903503418,183,,train,148,194,0.8435088098049164,-1.2390088954816747e-15,3.6254550619666803,12.332794332504273,0.0,0.0,0.0,-306.8490616506094,21982.906165060933,10.0,351.0,50,0.8235294117647058
77,58,15,21475.448192416705,12.333953857421875,184,,train,442,219,3.5023351311683655,1.376676550535194e-16,5.096023645875408,12.336550493240356,0.0,0.0,0.0,-345.0344819241671,21475.448192416705,15.0,514.0,50,0.7532467532467533
77,54,18,25357.454276538443,12.320412635803223,185,,train,249,194,0.8753058314323425,1.4210854715202004e-16,6.031445453506937,12.325922660827636,0.0,0.0,0.0,-409.2545427653843,25357.454276538443,18.0,584.0,50,0.7012987012987013
63,44,18,22147.369872724645,12.317190170288086,186,,train,304,156,1.2291046380996704,-1.9539925233402755e-16,5.138160648298272,12.320230207443238,0.0,0.0,0.0,-374.9936987272463,22147.369872724645,18.0,476.0,50,0.6984126984126984
69,61,6,22849.88986982151,12.318974494934082,187,,train,63,202,0.9171909987926483,-1.509903313490213e-16,4.070956340610795,12.321032781600952,0.0,0.0,0.0,-283.7788986982151,22849.88986982151,6.0,364.0,50,0.8840579710144928
74,59,14,23956.073395200576,12.31900691986084,188,,train,356,207,1.0216187536716461,-2.220446049250313e-16,5.439592259132368,12.31880214691162,6.0,0.0,0.0,-367.94073395200587,23956.073395200576,14.0,519.0,50,0.7972972972972973
70,48,22,25533.03445680118,12.319573402404785,189,,train,364,176,0.8222546726465225,-2.042810365310288e-16,4.378638337713906,12.317518119812013,6.0,0.0,0.0,-447.2703445680118,25533.03445680118,22.0,497.0,50,0.6857142857142857
67,57,10,20497.693303610147,12.325520515441895,190,,train,222,203,0.9831797331571579,1.2434497875801754e-16,3.964248528641612,12.326387338638305,0.0,0.0,0.0,-292.5569330361015,20497.693303610147,10.0,379.0,50,0.8507462686567164
56,43,13,22343.77271749782,12.312626838684082,191,,train,166,159,0.7087281197309494,1.3322676295501878e-16,4.130416606353605,12.31578757762909,0.0,0.0,0.0,-334.5577271749782,22343.77271749782,13.0,356.0,50,0.7678571428571429
66,48,18,24365.430882573615,12.309508323669434,192,,train,221,160,3.104545772075653,8.881784197001253e-18,4.216369905371146,12.307712783813477,0.0,0.0,0.0,-396.51430882573624,24365.430882573615,18.0,443.0,50,0.7272727272727273
79,61,13,23477.527597551238,12.317800521850586,193,,train,106,218,0.9225917607545853,2.0872192862952942e-16,4.064280175786456,12.315374026298523,0.0,0.0,0.0,-347.8352759755125,23477.527597551238,13.0,453.0,50,0.7721518987341772
69,57,9,24032.359329301682,12.317801475524902,194,,train,53,179,1.1241222470998764,-6.572520305780927e-16,5.343830351303354,12.317832813262939,0.0,0.0,0.0,-321.3435932930168,24032.359329301682,9.0,451.0,50,0.8260869565217391
78,62,16,23167.113724233946,12.303763389587402,195,,train,410,206,1.6774580478668213,-2.042810365310288e-16,4.592321731492542,12.312573637962341,0.0,0.0,0.0,-369.79113724233946,23167.113724233946,16.0,506.0,50,0.7948717948717948
66,56,10,21154.143368668676,12.304052352905273,196,,train,266,187,0.8356574475765228,7.993605777301127e-17,4.205270177677987,12.312546610832214,0.0,0.0,0.0,-299.3014336866869,21154.143368668676,10.0,388.0,50,0.8484848484848485
65,56,8,22621.567348138688,12.317010879516602,197,,train,291,184,0.7902680933475494,1.4210854715202004e-16,3.9238441728578315,12.317062864303589,0.0,0.0,0.0,-297.0956734813869,22621.567348138688,8.0,344.0,50,0.8615384615384616
66,61,4,23887.834085455586,12.30788516998291,198,,train,108,185,0.8527446687221527,1.7319479184152443e-16,5.059877575504911,12.30179301738739,0.0,0.0,0.0,-278.67834085455587,23887.834085455586,4.0,390.0,50,0.9242424242424242
65,53,12,22350.835862019438,12.311196327209473,199,,train,452,164,0.8512275665998459,4.440892098500626e-18,5.305428601924631,12.303395147323608,0.0,0.0,0.0,-328.5683586201943,22350.835862019438,12.0,453.0,50,0.8153846153846154
82,51,28,22186.00907154719,,199,0,eval,135,159,,,4.090795347801357,0.0,0.0,0.0,0.0,-457.50009071547186,22186.00907154719,28.0,582.0,50,0.6219512195121951
67,40,23,21016.9877851038,,199,1,eval,477,133,,,3.817760241430732,0.0,0.0,0.0,0.0,-403.4898778510381,21016.9877851038,23.0,466.0,50,0.5970149253731343
53,42,11,17873.927012116816,,199,2,eval,659,132,,,3.2250689931025507,0.0,0.0,0.0,0.0,-272.5392701211682,17873.927012116816,11.0,290.0,50,0.7924528301886793
80,56,21,22738.531150454917,,199,3,eval,383,182,,,3.7444188767655997,0.0,0.0,0.0,0.0,-405.40531150454905,22738.531150454917,21.0,501.0,50,0.7
79,53,21,18635.38947586712,,199,4,eval,145,204,,,3.5857398777605898,0.0,0.0,0.0,0.0,-364.29389475867123,18635.38947586712,21.0,497.0,50,0.6708860759493671
68,53,13,23466.662150314663,12.31601619720459,200,,train,190,177,0.8602579236030579,2.6645352591003756e-16,3.9991487640617254,12.310880236625671,0.0,0.0,0.0,-346.6266215031467,23466.662150314663,13.0,398.0,50,0.7794117647058824
61,53,7,22569.021296175488,12.328132629394531,201,,train,196,168,0.8609735071659088,6.661338147750939e-16,4.69256483343039,12.326694812774658,0.0,0.0,0.0,-288.9302129617549,22569.021296175488,7.0,362.0,50,0.8688524590163934
77,68,9,22924.486493250533,12.323141098022461,202,,train,300,213,0.7826878279447556,1.1102230246251565e-16,3.876470227965978,12.324655570983886,0.0,0.0,0.0,-309.4448649325053,22924.486493250533,9.0,410.0,50,0.8831168831168831
64,51,11,21888.426152934146,12.327192306518555,203,,train,244,170,0.8664776235818863,-3.552713678800501e-16,4.881069411986828,12.326656470298767,0.0,0.0,0.0,-315.0642615293415,21888.426152934146,11.0,409.0,50,0.796875
78,57,17,27120.389803396072,12.32649040222168,204,,train,77,182,1.2347812950611115,-3.1974423109204507e-16,5.71255929426589,12.326712627410888,0.0,0.0,0.0,-418.76389803396074,27120.389803396072,17.0,578.0,50,0.7307692307692307
80,53,25,25560.401929413925,12.317517280578613,205,,train,195,200,0.6870409697294235,-1.3322676295501878e-16,5.00532978316433,12.320226411819458,0.0,0.0,0.0,-467.70401929413936,25560.401929413925,25.0,605.0,50,0.6625
70,57,12,23835.56719404119,12.329468727111816,206,,train,297,169,0.8515728116035461,1.5987211554602254e-16,4.112182062257578,12.330157270431519,0.0,0.0,0.0,-342.5756719404119,23835.56719404119,12.0,411.0,50,0.8142857142857143
77,50,25,23882.898419990048,12.310680389404297,207,,train,247,175,0.8883634507656097,3.508304757815495e-16,5.078247344238007,12.310588216781616,0.0,0.0,0.0,-450.8689841999005,23882.898419990048,25.0,602.0,50,0.6493506493506493
62,51,11,22782.46710235929,12.33080768585205,208,,train,376,168,0.9008668214082718,1.687538997430238e-16,4.23357034747073,12.330339374542236,0.0,0.0,0.0,-323.36467102359296,22782.46710235929,11.0,377.0,50,0.8225806451612904
