apps_arrived,apps_done,apps_failed,energy_j,entropy,episode,eval_seed,kind,leo_invalid_attempts,leo_placements,loss,mean_adv,mean_delay_s,mean_entropy,pen_boundary,pen_collision,pen_low_battery,reward,reward_E,reward_F,reward_L,steps,success_rate
77,63,12,21943.185455204923,1.5242159366607666,102,,train,1239,217,1.3308923840522766,1.4210854715202004e-16,2.9209547417838935,1.5249714851379395,0.0,0.0,0.0,-322.6518545520494,21943.185455204923,12.0,361.0,50,0.8181818181818182
72,65,7,19984.225836660247,1.5233142375946045,103,,train,856,211,0.991228923201561,2.9309887850104134e-16,2.421798348002189,1.5239598751068115,11.0,0.0,0.0,-272.32225836660245,19984.225836660247,7.0,274.0,50,0.9027777777777778
80,75,5,20862.971977157056,1.522620677947998,104,,train,542,246,1.0774366110563278,-1.0658141036401502e-15,2.2527790354299424,1.5231337547302246,7.0,0.0,0.0,-260.98971977157055,20862.971977157056,5.0,268.0,50,0.9375
62,58,4,18023.1222810824,1.522004246711731,105,,train,359,204,1.0270237028598785,1.4921397450962103e-15,1.7732390353227698,1.5224508047103882,4.0,0.0,0.0,-219.851222810824,18023.1222810824,4.0,181.0,50,0.9354838709677419
79,71,6,20819.517863935223,1.5214848518371582,106,,train,749,233,1.148041546344757,-3.1974423109204507e-16,2.4765440212607137,1.5218685865402222,7.0,0.0,0.0,-268.8551786393522,20819.517863935223,6.0,283.0,50,0.8987341772151899
85,75,10,22414.530365663995,1.5210092067718506,107,,train,989,251,1.1287612617015839,2.2648549702353194e-16,3.1328005582876344,1.5213637351989746,10.0,0.0,0.0,-322.0653036566399,22414.530365663995,10.0,396.0,50,0.8823529411764706
68,62,4,18977.487135871692,1.520074486732483,108,,train,669,214,2.072344869375229,8.260059303211165e-16,2.0257661812155274,1.5208923816680908,9.0,0.0,0.0,-235.21487135871695,18977.487135871692,4.0,222.0,50,0.9117647058823529
74,66,8,21550.82313478042,1.5185670852661133,109,,train,788,216,0.8644667118787766,3.419486915845482e-16,2.7743775221476223,1.5196456909179688,3.0,0.0,0.0,-288.72823134780424,21550.82313478042,8.0,311.0,50,0.8918918918918919
71,64,6,19536.34616073043,1.517375111579895,110,,train,532,224,1.1049519777297974,3.019806626980426e-16,2.4261146503068853,1.5182647705078125,0.0,0.0,0.0,-248.7234616073043,19536.34616073043,6.0,268.0,50,0.9014084507042254
73,65,6,20231.01739459457,1.51621675491333,111,,train,598,225,1.0773639678955078,-3.2862601528904633e-16,2.4120233216834723,1.5170787572860718,6.0,0.0,0.0,-261.91017394594576,20231.01739459457,6.0,280.0,50,0.8904109589041096
74,66,8,21029.82788236357,1.5149965286254883,112,,train,622,218,1.2340399324893951,9.769962616701378e-17,2.15693138489589,1.515932321548462,0.0,0.0,0.0,-279.81827882363564,21029.82788236357,8.0,276.0,50,0.8918918918918919
73,67,6,20095.34480148078,1.5135996341705322,113,,train,486,226,1.6096215546131134,1.1546319456101628e-16,2.0925349568531963,1.514663577079773,0.0,0.0,0.0,-253.89344801480777,20095.34480148078,6.0,247.0,50,0.9178082191780822
68,55,13,21448.33745620792,1.5122590065002441,114,,train,1132,197,1.0029812157154083,-1.6431300764452317e-16,2.8986152560490996,1.5132205486297607,0.0,0.0,0.0,-325.3433745620793,21448.33745620792,13.0,343.0,50,0.8088235294117647
85,78,7,23984.857633512584,1.5112355947494507,115,,train,586,233,0.9642152041196823,5.861977570020827e-16,3.018964002967332,1.5119824409484863,0.0,0.0,0.0,-303.02857633512593,23984.857633512584,7.0,359.0,50,0.9176470588235294
68,61,4,18545.26287602316,1.510419487953186,116,,train,565,225,0.9228851497173309,1.1546319456101628e-16,1.7780853602356133,1.5110061168670654,0.0,0.0,0.0,-221.39262876023162,18545.26287602316,4.0,197.0,50,0.8970588235294118
87,75,12,23196.578459972774,1.5096969604492188,117,,train,1201,241,1.2453315258026123,-3.9968028886505634e-17,3.263321170866665,1.510252833366394,0.0,0.0,0.0,-336.50578459972775,23196.578459972774,12.0,427.0,50,0.8620689655172413
68,61,7,19832.125349787464,1.5089764595031738,118,,train,535,198,0.8842997997999191,2.1316282072803005e-16,2.302134302239601,1.5094932317733765,0.0,0.0,0.0,-259.4812534978747,19832.125349787464,7.0,258.0,50,0.8970588235294118
68,62,6,18319.527599852918,1.508357048034668,119,,train,576,227,1.2148397564888,9.769962616701378e-17,2.0236910172450018,1.5088286399841309,0.0,0.0,0.0,-235.67527599852914,18319.527599852918,6.0,224.0,50,0.9117647058823529
92,80,12,23624.39215904245,1.5076868534088135,120,,train,1224,267,1.0230000019073486,1.554312234475219e-16,3.3859643288694095,1.508188009262085,0.0,0.0,0.0,-341.3239215904245,23624.39215904245,12.0,454.0,50,0.8695652173913043
82,63,17,22487.821447650796,1.5070873498916626,121,,train,1720,225,0.8955191671848297,6.350475700855895e-16,4.187091359491387,1.5075199604034424,0.0,0.0,0.0,-371.15821447650796,22487.821447650796,17.0,514.0,50,0.7682926829268293
78,65,13,23488.6071204477,1.5065642595291138,122,,train,1031,204,1.1299370229244232,-4.618527782440651e-16,3.080138580846178,1.506959319114685,0.0,0.0,0.0,-346.7060712044772,23488.6071204477,13.0,391.0,50,0.8333333333333334
90,78,12,25002.19400844818,1.506077527999878,123,,train,1019,247,1.0690001398324966,-5.240252676230739e-16,4.990779755737932,1.5064342021942139,0.0,0.0,0.0,-357.4219400844818,25002.19400844818,12.0,570.0,50,0.8666666666666667
69,64,5,20399.537315903362,1.50565767288208,124,,train,351,215,0.946666345000267,6.039613253960852e-16,2.9266272792118735,1.5059627294540405,0.0,0.0,0.0,-249.6353731590336,20399.537315903362,5.0,282.0,50,0.927536231884058
84,67,14,21399.323006591636,,124,0,eval,1152,248,,,5.190371343533388,0.0,0.0,0.0,0.0,-337.41323006591637,21399.323006591636,14.0,571.0,50,0.7976190476190477
67,62,3,18792.899670048857,,124,1,eval,439,199,,,2.7662247407371816,0.0,0.0,0.0,0.0,-217.2089967004885,18792.899670048857,3.0,264.0,50,0.9253731343283582
60,56,4,16536.90080628622,,124,2,eval,387,197,,,1.9936497342733577,0.0,0.0,0.0,0.0,-201.14900806286218,16536.90080628622,4.0,189.0,50,0.9333333333333333
81,70,9,18824.22967426795,,124,3,eval,816,256,,,2.814980662210493,0.0,0.0,0.0,0.0,-267.40229674267954,18824.22967426795,9.0,358.0,50,0.8641975308641975
77,70,7,17269.20328051012,,124,4,eval,675,251,,,1.703871099315223,0.0,0.0,0.0,0.0,-233.3920328051012,17269.20328051012,7.0,235.0,50,0.9090909090909091
67,63,2,20943.046719217862,1.5053249597549438,125,,train,262,197,0.9305403381586075,-2.9309887850104134e-16,2.9866589207654237,1.5055642127990723,0.0,0.0,0.0,-230.65046719217867,20943.046719217862,2.0,261.0,50,0.9402985074626866
82,73,9,21958.965242520713,1.5050523281097412,126,,train,844,245,0.9308176338672638,-8.881784197001253e-18,2.626887367254872,1.5052560567855835,0.0,0.0,0.0,-298.22965242520706,21958.965242520713,9.0,332.0,50,0.8902439024390244
64,61,3,17463.245123850385,1.5045286417007446,127,,train,206,210,1.1402858197689056,9.592326932761353e-16,1.5887815323240264,1.5049681663513184,0.0,0.0,0.0,-201.97245123850388,17463.245123850385,3.0,167.0,50,0.953125
82,71,11,21299.462132984583,1.5038305521011353,128,,train,1077,261,1.0502571761608124,2.353672812205332e-16,2.5933710709793796,1.5043524503707886,0.0,0.0,0.0,-307.9946213298458,21299.462132984583,11.0,350.0,50,0.8658536585365854
81,73,6,20926.18886899158,1.5030860900878906,129,,train,644,250,1.148675113916397,-8.126832540256146e-16,2.6929142736354743,1.5036615133285522,0.0,0.0,0.0,-263.8018886899158,20926.18886899158,6.0,327.0,50,0.9012345679012346
86,72,12,23545.814223265064,1.502293586730957,130,,train,1292,215,0.9543710798025131,2.3980817331903383e-16,3.198336702657576,1.5028713941574097,0.0,0.0,0.0,-340.0981422326506,23545.814223265064,12.0,432.0,50,0.8372093023255814
60,57,3,19297.1333318685,1.5016367435455322,131,,train,323,199,0.9416843205690384,-3.3306690738754696e-16,2.291315253441933,1.5021178722381592,0.0,0.0,0.0,-220.911333318685,19297.1333318685,3.0,197.0,50,0.95
75,68,7,21674.776327438612,1.501063346862793,132,,train,705,225,1.1364519894123077,-1.7763568394002505e-17,2.5698627976681574,1.5014877319335938,0.0,0.0,0.0,-278.6077632743862,21674.776327438612,7.0,293.0,50,0.9066666666666666
75,68,7,19898.57118857344,1.5005651712417603,133,,train,751,236,0.9040366262197495,1.7319479184152443e-16,2.352274792472556,1.500924825668335,0.0,0.0,0.0,-260.5457118857344,19898.57118857344,7.0,278.0,50,0.9066666666666666
76,70,6,22378.85159579127,1.500103235244751,134,,train,479,211,1.0211868584156036,7.993605777301127e-17,3.0621114313924784,1.5004600286483765,0.0,0.0,0.0,-278.18851595791267,22378.85159579127,6.0,320.0,50,0.9210526315789473
89,81,7,21734.228394303373,1.4993371963500977,135,,train,740,264,3.32061505317688,3.730349362740526e-16,2.9417638991720287,1.499967098236084,0.0,0.0,0.0,-280.6822839430337,21734.228394303373,7.0,367.0,50,0.9101123595505618
85,67,15,22765.01122691494,1.4982786178588867,136,,train,1446,240,0.9571763575077057,-2.2204460492503132e-17,3.8074932042262146,1.499037504196167,0.0,0.0,0.0,-357.41011226914947,22765.01122691494,15.0,488.0,50,0.788235294117647
81,72,9,21014.190085173537,1.4974123239517212,137,,train,852,251,1.4369452893733978,8.881784197001253e-17,2.7627004937687136,1.4980605840682983,0.0,0.0,0.0,-289.02190085173544,21014.190085173537,9.0,344.0,50,0.8888888888888888
90,83,5,22607.16423915448,1.4965814352035522,138,,train,548,277,0.9541891813278198,7.549516567451065e-17,3.820385657193314,1.4971911907196045,0.0,0.0,0.0,-274.7916423915448,22607.16423915448,5.0,436.0,50,0.9222222222222223
85,77,8,23328.91225072475,1.4958590269088745,139,,train,730,262,1.2127498090267181,-5.329070518200751e-17,3.3398197041317372,1.4963855743408203,0.0,0.0,0.0,-305.1491225072474,23328.91225072475,8.0,393.0,50,0.9058823529411765
87,77,8,21923.97803037385,1.49533212184906,140,,train,822,246,0.8731416761875153,3.8191672047105384e-16,2.6189569305231166,1.4957003593444824,0.0,0.0,0.0,-290.1397803037386,21923.97803037385,8.0,345.0,50,0.8850574712643678
81,75,6,21470.674273130084,1.4950048923492432,141,,train,583,239,0.9092903137207031,-5.817568649035821e-16,3.0519181781016416,1.4952415227890015,0.0,0.0,0.0,-269.5667427313009,21470.674273130084,6.0,343.0,50,0.9259259259259259
83,73,9,23503.001145485356,1.4947068691253662,142,,train,695,229,0.9118732213973999,5.950795411990839e-16,3.531814811635359,1.4949357509613037,0.0,0.0,0.0,-315.13001145485356,23503.001145485356,9.0,405.0,50,0.8795180722891566
65,53,12,17814.62216325306,1.4943636655807495,143,,train,1039,211,0.9877069741487503,-3.907985046680551e-16,2.0596597368285012,1.4946253299713135,0.0,0.0,0.0,-279.7062216325306,17814.62216325306,12.0,278.0,50,0.8153846153846154
84,68,15,22810.826613828052,1.4939247369766235,144,,train,1345,254,0.9957795143127441,2.9753977059954197e-16,3.9732917945528405,1.494268774986267,0.0,0.0,0.0,-357.84826613828045,22810.826613828052,15.0,487.0,50,0.8095238095238095
78,67,11,22887.112840454003,1.493389368057251,145,,train,731,221,0.9228493273258209,1.687538997430238e-16,3.83544877974812,1.4937925338745117,0.0,0.0,0.0,-325.29112840454,22887.112840454003,11.0,421.0,50,0.8589743589743589
71,64,7,21415.788990824833,1.4928420782089233,146,,train,718,204,1.0494223833084106,-7.23865412055602e-16,3.5356722606611255,1.4932515621185303,0.0,0.0,0.0,-277.1178899082484,21415.788990824833,7.0,348.0,50,0.9014084507042254
69,62,7,20511.955929098778,1.492202639579773,147,,train,579,208,1.0471711605787277,5.329070518200751e-17,2.791595685232699,1.4926872253417969,0.0,0.0,0.0,-266.8795592909877,20511.955929098778,7.0,288.0,50,0.8985507246376812
79,72,7,20188.4490348564,1.4915881156921387,148,,train,571,248,0.9864964187145233,-9.14823772291129e-16,2.1175662897312484,1.4920390844345093,0.0,0.0,0.0,-263.404490348564,20188.4490348564,7.0,276.0,50,0.9113924050632911
83,74,9,19784.806021837532,1.4909284114837646,149,,train,1263,250,1.5605883300304413,7.860379014346108e-16,2.087623414637004,1.491446852684021,0.0,0.0,0.0,-275.92806021837526,19784.806021837532,9.0,304.0,50,0.891566265060241
83,71,12,21815.807565467676,,149,0,eval,988,251,,,4.29388591357567,0.0,0.0,0.0,0.0,-323.7580756546768,21815.807565467676,12.0,480.0,50,0.8554216867469879
67,62,3,19088.91544689251,,149,1,eval,445,197,,,2.8016218361405834,0.0,0.0,0.0,0.0,-220.18915446892515,19088.91544689251,3.0,265.0,50,0.9253731343283582
60,57,3,16888.57275587126,,149,2,eval,294,193,,,1.9894596012629746,0.0,0.0,0.0,0.0,-196.42572755871265,16888.57275587126,3.0,177.0,50,0.95
80,72,6,19763.12398695192,,149,3,eval,635,244,,,2.657061605407027,0.0,0.0,0.0,0.0,-252.03123986951925,19763.12398695192,6.0,320.0,50,0.9
79,71,8,17604.3571477852,,149,4,eval,636,259,,,1.8349257077212755,0.0,0.0,0.0,0.0,-245.16357147785197,17604.3571477852,8.0,256.0,50,0.8987341772151899
68,64,4,17630.99277404779,1.4900784492492676,150,,train,589,238,1.6837509870529175,1.3322676295501878e-17,1.5544412248873365,1.4907355308532715,0.0,0.0,0.0,-211.9299277404779,17630.99277404779,4.0,181.0,50,0.9411764705882353
88,78,9,22742.97969553021,1.4890525341033936,151,,train,872,258,1.2384666502475739,6.217248937900877e-17,2.957695582020905,1.489804983139038,0.0,0.0,0.0,-307.04979695530216,22742.97969553021,9.0,381.0,50,0.8863636363636364
77,72,4,21502.672871973384,1.4880181550979614,152,,train,370,226,1.1410395801067352,1.1191048088221578e-15,2.292690156544162,1.4888148307800293,0.0,0.0,0.0,-251.86672871973383,21502.672871973384,4.0,242.0,50,0.935064935064935
83,72,11,21439.971188036787,1.4870762825012207,153,,train,1034,233,1.0643393397331238,-7.549516567451065e-17,2.4980544381955054,1.4877504110336304,0.0,0.0,0.0,-309.41971188036786,21439.971188036787,11.0,351.0,50,0.8674698795180723
75,68,7,21673.36080244597,1.4863160848617554,154,,train,521,220,1.1102722585201263,-1.0436096431476472e-15,2.9678475587101953,1.4868868589401245,0.0,0.0,0.0,-279.1136080244596,21673.36080244597,7.0,319.0,50,0.9066666666666666
84,75,6,22772.325263828996,1.4856172800064087,155,,train,624,238,0.9643303155899048,1.1102230246251565e-16,3.092529190550114,1.48612380027771,0.0,0.0,0.0,-282.7032526382899,22772.325263828996,6.0,349.0,50,0.8928571428571429
68,63,5,20136.296695982364,1.4844942092895508,156,,train,440,201,4.59027773141861,-3.019806626980426e-16,2.473681906136298,1.4854625463485718,0.0,0.0,0.0,-246.3429669598237,20136.296695982364,5.0,249.0,50,0.9264705882352942
72,65,7,21033.036314329423,1.4828088283538818,157,,train,740,224,0.997446209192276,-4.1744385725905884e-16,2.9029494487779504,1.484017252922058,0.0,0.0,0.0,-272.4303631432943,21033.036314329423,7.0,305.0,50,0.9027777777777778
69,62,4,20062.251452247787,1.4815354347229004,158,,train,472,205,1.055723562836647,-8.126832540256146e-16,2.505604403746485,1.4824693202972412,0.0,0.0,0.0,-237.34251452247787,20062.251452247787,4.0,236.0,50,0.8985507246376812
79,70,9,21430.024396009223,1.480408787727356,159,,train,882,246,1.384910225868225,-9.325873406851315e-17,2.954807863646125,1.4812467098236084,0.0,0.0,0.0,-293.2602439600923,21430.024396009223,9.0,348.0,50,0.8860759493670886
79,71,7,21358.25517557654,1.4793915748596191,160,,train,882,225,1.0049254447221756,-4.618527782440651e-16,2.615335641499095,1.4801324605941772,0.0,0.0,0.0,-275.9425517557654,21358.25517557654,7.0,318.0,50,0.8987341772151899
78,70,7,20247.640879102313,1.4784953594207764,161,,train,777,238,0.9751759767532349,-2.753353101070388e-16,2.1264693067138203,1.4791663885116577,0.0,0.0,0.0,-264.016408791023,20247.640879102313,7.0,277.0,50,0.8974358974358975
82,77,5,23405.71037264677,1.4775989055633545,162,,train,345,234,0.9618884325027466,-3.552713678800501e-17,4.238240681180311,1.4782569408416748,0.0,0.0,0.0,-282.5371037264677,23405.71037264677,5.0,424.0,50,0.9390243902439024
69,59,10,18832.980891264124,1.4767882823944092,163,,train,1223,210,1.0155368745326996,5.240252676230739e-16,1.8496818452358599,1.4773929119110107,0.0,0.0,0.0,-273.54980891264125,18832.980891264124,10.0,261.0,50,0.855072463768116
80,73,7,19822.097180007215,1.4760980606079102,164,,train,720,252,0.9276072382926941,3.108624468950438e-16,1.8221406213234095,1.4765856266021729,0.0,0.0,0.0,-259.32097180007224,19822.097180007215,7.0,255.0,50,0.9125
53,49,4,17350.04453892979,1.4755717515945435,165,,train,373,179,0.9881134182214737,-1.176836406102666e-16,1.95382774874771,1.4759714603424072,0.0,0.0,0.0,-208.82044538929787,17350.04453892979,4.0,166.0,50,0.9245283018867925
70,64,6,17488.332691461277,1.475123405456543,166,,train,626,231,0.9605198353528976,-1.1990408665951691e-16,1.5430058944368241,1.4754390716552734,0.0,0.0,0.0,-226.96332691461276,17488.332691461277,6.0,204.0,50,0.9142857142857143
65,61,4,18671.253814370833,1.4748034477233887,167,,train,518,212,1.1588014960289001,2.486899575160351e-16,1.9318436076770262,1.4750432968139648,0.0,0.0,0.0,-222.61253814370838,18671.253814370833,4.0,195.0,50,0.9384615384615385
68,62,6,18113.621905340366,1.4745270013809204,168,,train,543,225,1.0487977415323257,-6.306066779870889e-16,2.005285216270838,1.474724531173706,0.0,0.0,0.0,-233.65621905340362,18113.621905340366,6.0,226.0,50,0.9117647058823529
80,73,5,22513.867657293966,1.4743077754974365,169,,train,652,234,1.0202468931674957,4.884981308350689e-17,2.657743261656578,1.474471092224121,0.0,0.0,0.0,-271.0386765729398,22513.867657293966,5.0,295.0,50,0.9125
77,67,9,21309.090206484456,1.4741193056106567,170,,train,980,221,1.0048978328704834,-2.6645352591003756e-16,2.966345065246976,1.474255084991455,0.0,0.0,0.0,-292.09090206484467,21309.090206484456,9.0,350.0,50,0.8701298701298701
76,70,3,20683.839792252373,1.4739652872085571,171,,train,344,227,0.948294535279274,1.0480505352461477e-15,2.5478628029651493,1.4740800857543945,0.0,0.0,0.0,-235.9983979225238,20683.839792252373,3.0,258.0,50,0.9210526315789473
72,67,5,21469.256000327176,1.4738008975982666,172,,train,423,221,0.9342397749423981,-2.6645352591003756e-16,2.9071428366365004,1.4739240407943726,0.0,0.0,0.0,-260.31256000327176,21469.256000327176,5.0,281.0,50,0.9305555555555556
74,67,7,19010.149742701655,1.473647117614746,173,,train,732,240,0.949992299079895,5.240252676230739e-16,2.4329001418322567,1.4737601280212402,0.0,0.0,0.0,-251.62149742701652,19010.149742701655,7.0,276.0,50,0.9054054054054054
66,60,6,18753.059578227403,1.4734939336776733,174,,train,549,217,0.9094688892364502,-1.056932319443149e-15,1.9011307855834498,1.4736123085021973,0.0,0.0,0.0,-239.81059578227405,18753.059578227403,6.0,214.0,50,0.9090909090909091
82,67,15,20867.921338359327,,174,0,eval,1213,245,,,4.868068115025276,0.0,0.0,0.0,0.0,-339.4192133835934,20867.921338359327,15.0,537.0,50,0.8170731707317073
67,62,3,19088.783659710545,,174,1,eval,448,196,,,2.7943349346314394,0.0,0.0,0.0,0.0,-220.16783659710543,19088.783659710545,3.0,264.0,50,0.9253731343283582
60,57,3,16664.014227719148,,174,2,eval,289,193,,,2.0481159148641317,0.0,0.0,0.0,0.0,-194.3001422771915,16664.014227719148,3.0,183.0,50,0.95
79,72,5,19124.556577158826,,174,3,eval,630,244,,,2.857494593605369,0.0,0.0,0.0,0.0,-237.68556577158824,19124.556577158826,5.0,322.0,50,0.9113924050632911
78,71,7,17404.34409049893,,174,4,eval,594,260,,,1.9361841872606942,0.0,0.0,0.0,0.0,-235.0834409049893,17404.34409049893,7.0,252.0,50,0.9102564102564102
82,73,9,21694.087541309418,1.473193645477295,175,,train,1074,245,1.2393994331359863,4.707345624410664e-16,2.6974004564848024,1.4734472036361694,0.0,0.0,0.0,-295.84087541309424,21694.087541309418,9.0,345.0,50,0.8902439024390244
72,65,7,20539.04547747334,1.472769021987915,176,,train,666,211,0.8609886169433594,2.042810365310288e-16,2.3779984745920615,1.4730749130249023,0.0,0.0,0.0,-266.6904547747334,20539.04547747334,7.0,265.0,50,0.9027777777777778
82,73,9,22182.502827986365,1.4723771810531616,177,,train,1051,233,0.9969797134399414,-7.727152251391089e-16,3.9188903607775822,1.4726810455322266,0.0,0.0,0.0,-302.3450282798636,22182.502827986365,9.0,426.0,50,0.8902439024390244
90,84,6,20368.919506420312,1.4719516038894653,178,,train,631,302,0.8833721578121185,-1.554312234475219e-16,2.8605423463242934,1.4722609519958496,0.0,0.0,0.0,-258.7891950642031,20368.919506420312,6.0,355.0,50,0.9333333333333333
69,64,5,19194.623339640755,1.4714292287826538,179,,train,554,219,1.5721348524093628,8.881784197001253e-17,2.1570594227228543,1.4718573093414307,0.0,0.0,0.0,-236.5462333964076,19194.623339640755,5.0,230.0,50,0.927536231884058
78,71,7,21192.193310324576,1.470741629600525,180,,train,650,231,0.957567885518074,-5.062616992290713e-16,2.554211957807273,1.4712340831756592,0.0,0.0,0.0,-273.9619331032459,21192.193310324576,7.0,302.0,50,0.9102564102564102
89,78,10,21572.094840489124,1.4702403545379639,181,,train,1086,264,0.9662924855947495,3.8635761256955447e-16,2.756278765342997,1.4706053733825684,0.0,0.0,0.0,-303.42094840489125,21572.094840489124,10.0,385.0,50,0.8764044943820225
78,70,6,21195.112604303424,1.4698290824890137,182,,train,710,238,0.9544541984796524,5.329070518200751e-16,2.5316992061591974,1.4701297283172607,0.0,0.0,0.0,-265.73112604303424,21195.112604303424,6.0,289.0,50,0.8974358974358975
67,62,5,20024.080839968126,1.469501256942749,183,,train,508,207,0.7903541326522827,1.1990408665951691e-16,2.786043280583717,1.469738483428955,0.0,0.0,0.0,-245.6208083996812,20024.080839968126,5.0,269.0,50,0.9253731343283582
68,62,6,19069.431867214676,1.469178318977356,184,,train,624,211,0.9450175762176514,-2.753353101070388e-16,2.271969169564367,1.469430923461914,0.0,0.0,0.0,-243.51431867214677,19069.431867214676,6.0,241.0,50,0.9117647058823529
74,65,9,20473.437165456286,1.4687663316726685,185,,train,966,211,0.9896146357059479,-8.348877145181177e-16,2.59009854275508,1.4690797328948975,0.0,0.0,0.0,-282.934371654563,20473.437165456286,9.0,310.0,50,0.8783783783783784
64,60,4,18716.63178189226,1.4683921337127686,186,,train,430,213,0.8535819798707962,4.551914400963141e-16,2.3721132434294248,1.4686543941497803,0.0,0.0,0.0,-223.62631781892264,18716.63178189226,4.0,223.0,50,0.9375
74,72,1,20922.454054442023,1.4681575298309326,187,,train,154,237,0.9183591902256012,-1.687538997430238e-16,2.5481668024464117,1.468327283859253,0.0,0.0,0.0,-222.06454054442025,20922.454054442023,1.0,242.0,50,0.972972972972973
80,71,9,19513.600754928284,1.4677032232284546,188,,train,895,252,1.2068498134613037,-4.529709940470639e-16,2.271879483501154,1.4681081771850586,0.0,0.0,0.0,-273.19600754928274,19513.600754928284,9.0,303.0,50,0.8875
76,66,10,23371.173454976506,1.466896653175354,189,,train,731,216,1.1079539060592651,3.8191672047105384e-16,3.9693080568934938,1.4674962759017944,0.0,0.0,0.0,-322.0317345497651,23371.173454976506,10.0,416.0,50,0.868421052631579
73,69,4,20547.815038199817,1.4661178588867188,190,,train,296,224,1.121050477027893,-4.3520742565306136e-16,2.547912414582247,1.4666961431503296,0.0,0.0,0.0,-242.75815038199812,20547.815038199817,4.0,264.0,50,0.9452054794520548
60,58,2,18924.821857359177,1.4654723405838013,191,,train,141,183,0.9473605453968048,3.4861002973229917e-16,2.1920200101629526,1.4659345149993896,0.0,0.0,0.0,-208.86821857359175,18924.821857359177,2.0,181.0,50,0.9666666666666667
70,62,8,20938.337263270354,1.464959979057312,192,,train,735,201,1.0147333443164825,-4.2188474935755947e-16,2.8828886323197813,1.465341567993164,0.0,0.0,0.0,-279.6033726327035,20938.337263270354,8.0,311.0,50,0.8857142857142857
84,78,6,21537.809319822332,1.4645049571990967,193,,train,579,256,0.8406779915094376,2.1316282072803005e-16,3.043898990535442,1.4648364782333374,0.0,0.0,0.0,-270.29809319822334,21537.809319822332,6.0,346.0,50,0.9285714285714286
76,67,8,20992.302404290265,1.46408212184906,194,,train,620,230,1.008786380290985,5.639932965095795e-16,2.9357178827260473,1.4643996953964233,0.0,0.0,0.0,-280.44302404290266,20992.302404290265,8.0,326.0,50,0.881578947368421
83,70,13,21521.995382555448,1.4636868238449097,195,,train,896,252,0.9048431217670441,-4.263256414560601e-16,4.4035579693401,1.4639734029769897,0.0,0.0,0.0,-329.23995382555466,21521.995382555448,13.0,501.0,50,0.8433734939759037
69,60,9,19915.42069038775,1.4633327722549438,196,,train,671,207,0.9772234112024307,-2.753353101070388e-16,3.1211435921956054,1.463599681854248,0.0,0.0,0.0,-277.59420690387753,19915.42069038775,9.0,322.0,50,0.8695652173913043
67,61,6,20416.330247944952,1.4629466533660889,197,,train,474,220,0.8579202592372894,-9.103828801926283e-16,2.954479825102872,1.463232398033142,0.0,0.0,0.0,-257.96330247944957,20416.330247944952,6.0,290.0,50,0.9104477611940298
72,66,6,19124.384131215837,1.4625771045684814,198,,train,661,242,0.983237624168396,-1.0658141036401502e-16,2.4035225157299025,1.4628541469573975,0.0,0.0,0.0,-244.5438413121584,19124.384131215837,6.0,265.0,50,0.9166666666666666
64,56,8,19415.135881899587,1.462202548980713,199,,train,947,193,1.0818054974079132,-3.2862601528904633e-16,2.381290684834593,1.4624805450439453,0.0,0.0,0.0,-263.2513588189959,19415.135881899587,8.0,255.0,50,0.875
83,68,14,21156.807888337586,,199,0,eval,969,255,,,5.167988531868454,0.0,0.0,0.0,0.0,-334.54807888337575,21156.807888337586,14.0,549.0,50,0.8192771084337349
70,63,5,18785.25978123827,,199,1,eval,593,206,,,3.0469552066902295,0.0,0.0,0.0,0.0,-233.9525978123827,18785.25978123827,5.0,305.0,50,0.9
60,57,3,16873.323425476803,,199,2,eval,294,193,,,1.9880850828994092,0.0,0.0,0.0,0.0,-196.27323425476797,16873.323425476803,3.0,177.0,50,0.95
79,72,5,18851.565795063314,,199,3,eval,635,237,,,2.6881527225615267,0.0,0.0,0.0,0.0,-234.6956579506331,18851.565795063314,5.0,309.0,50,0.9113924050632911
79,71,8,17513.09737131707,,199,4,eval,641,258,,,1.8357784665091825,0.0,0.0,0.0,0.0,-244.25097371317074,17513.09737131707,8.0,256.0,50,0.8987341772151899
