difficulty,ablation,method,episodes,reward_mean,reward_std,latency_mean,task_energy_mean,flight_energy_mean,total_energy_mean,success_rate,drop_rate,offload_ratio_mean,target_local,target_uav,target_leo,target_local_rate,target_uav_rate,target_leo_rate,line,scale,seed,area_km,road_km,uav_speed,runtime_s
v2x_hotspot_hard,none,predict_tea,15,-178.29403569310355,112.30780586388596,0.11127662808584098,0.5206944701923591,148.70318869830461,149.223883168497,0.9461333333333334,0.05386666666666667,0.17643333333333333,5840,529,1131,0.7786666666666666,0.07053333333333334,0.1508,real,2.0,888,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-194.99805474307914,108.65980311720459,0.11123646778712425,0.48248274598912094,147.98239241584713,148.46487516183623,0.9377333333333334,0.062266666666666665,0.1814666666666667,5803,614,1083,0.7737333333333334,0.08186666666666667,0.1444,real,2.0,888,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,pmeo_e,15,-340.7562214792313,256.6728096137685,0.13009803998088557,0.3220148878844714,82.08333333333333,82.4053482212178,0.8662666666666664,0.13373333333333334,0.19073333333333328,5803,1165,532,0.7737333333333334,0.15533333333333332,0.07093333333333333,real,2.0,888,2.0,1.4,25.0,5.3
v2x_hotspot_hard,none,random,15,-514.6909744018795,318.32281142420555,0.2291876705293846,1.918533555006889,145.7195244835327,147.63805803853958,0.8073333333333333,0.19266666666666662,0.5004725903427157,2502,2535,2463,0.3336,0.338,0.3284,real,2.0,888,2.0,1.4,25.0,1.8
v2x_hotspot_hard,none,postmove_exact,15,-215.4128291695735,92.98295759910098,0.10492854266080966,0.4138291100955505,149.07174928159128,149.48557839168686,0.9259999999999998,0.07400000000000001,0.14413333333333334,6148,690,662,0.8197333333333333,0.092,0.08826666666666666,real,3.0,73,3.0,2.1,25.0,2.6
v2x_hotspot_hard,none,current_exact,15,-219.77821206380023,95.0384839871262,0.1051267988561277,0.40971040910503137,149.07174928159128,149.4814596906963,0.9238666666666667,0.07613333333333334,0.14423333333333332,6150,700,650,0.82,0.09333333333333334,0.08666666666666667,real,3.0,73,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,predict_tea,15,-219.7778950283862,95.0383532280624,0.10512608078277359,0.4101304217352988,149.07174928159128,149.4818797033266,0.9238666666666667,0.07613333333333334,0.1442,6150,700,650,0.82,0.09333333333333334,0.08666666666666667,real,3.0,73,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-232.4288470700739,97.12485768246748,0.10276166174781011,0.3601506551240968,148.78667797323092,149.14682862835505,0.9169333333333333,0.08306666666666668,0.1518,6078,783,639,0.8104,0.1044,0.0852,real,3.0,73,3.0,2.1,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-297.07806315056945,140.56390784388176,0.11112032673950804,0.2623311414873013,81.58333333333333,81.84566447482062,0.8833333333333334,0.11666666666666665,0.15956666666666663,6118,983,399,0.8157333333333333,0.13106666666666666,0.0532,real,3.0,73,3.0,2.1,25.0,3.2
v2x_hotspot_hard,none,random,15,-433.1870362832824,163.26707221520795,0.17719305150707781,1.4323563803611394,145.80608225040757,147.23843863076868,0.8350666666666665,0.16493333333333335,0.49778985113208046,2533,2506,2461,0.33773333333333333,0.33413333333333334,0.32813333333333333,real,3.0,73,3.0,2.1,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-291.37311578580136,105.24197784003906,0.145345866792133,0.5541979761577038,149.11429258785856,149.6684905640163,0.8981333333333335,0.10186666666666665,0.21433333333333335,5570,886,1044,0.7426666666666667,0.11813333333333334,0.1392,real,3.0,1,3.0,2.1,25.0,2.5
v2x_hotspot_hard,none,current_exact,15,-301.3660218456936,107.08950323206858,0.1456029289131937,0.5312813031085978,149.11429258785856,149.64557389096714,0.8932000000000001,0.10679999999999999,0.21580000000000002,5578,906,1016,0.7437333333333334,0.1208,0.13546666666666668,real,3.0,1,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,predict_tea,15,-301.3660218456936,107.08950323206858,0.1456029289131937,0.5312813031085978,149.11429258785856,149.64557389096714,0.8932000000000001,0.10679999999999999,0.21580000000000002,5578,906,1016,0.7437333333333334,0.1208,0.13546666666666668,real,3.0,1,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-310.0229378836963,101.7591154787085,0.1442029257438364,0.5101367816645247,149.3712800027827,149.8814167844472,0.8885333333333333,0.11146666666666664,0.21966666666666662,5557,925,1018,0.7409333333333333,0.12333333333333334,0.13573333333333334,real,3.0,1,3.0,2.1,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-474.2636143944829,208.71405323158217,0.16571734720906434,0.29940789950806146,81.75,82.04940789950805,0.8084000000000001,0.19159999999999994,0.23316666666666666,5573,1546,381,0.7430666666666667,0.20613333333333334,0.0508,real,3.0,1,3.0,2.1,25.0,4.2
v2x_hotspot_hard,none,random,15,-647.2687966536852,234.78351492108487,0.267065474101545,2.2040812268138614,145.82318146898194,148.0272626957958,0.7505333333333333,0.2494666666666667,0.49533999825505437,2471,2478,2551,0.3294666666666667,0.3304,0.34013333333333334,real,3.0,1,3.0,2.1,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-288.58362651015744,94.14214335202146,0.1472163052363675,0.5835704681153298,149.1711684516223,149.75473891973763,0.9,0.10000000000000002,0.21116666666666667,5554,923,1023,0.7405333333333334,0.12306666666666667,0.1364,real,3.0,7,3.0,2.1,25.0,2.4
v2x_hotspot_hard,none,current_exact,15,-299.68040938801636,97.02308242017985,0.14754655073342307,0.5668384280922302,149.1711684516223,149.73800687971456,0.8945333333333334,0.10546666666666667,0.2124,5560,944,996,0.7413333333333333,0.12586666666666665,0.1328,real,3.0,7,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,predict_tea,15,-299.68040938801636,97.02308242017985,0.14754655073342307,0.5668384280922302,149.1711684516223,149.73800687971456,0.8945333333333334,0.10546666666666667,0.2124,5560,944,996,0.7413333333333333,0.12586666666666665,0.1328,real,3.0,7,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-298.83183726027653,90.23655959195757,0.14477072561538226,0.5612829735267102,149.23679488566128,149.798077859188,0.8942666666666667,0.10573333333333332,0.21486666666666665,5526,935,1039,0.7368,0.12466666666666666,0.13853333333333334,real,3.0,7,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,pmeo_e,15,-449.9873565248649,177.42869448157168,0.1654695931797366,0.3589326832986102,82.83333333333333,83.19226601663195,0.8205333333333332,0.17946666666666664,0.22813333333333338,5582,1461,457,0.7442666666666666,0.1948,0.06093333333333333,real,3.0,7,3.0,2.1,25.0,3.9
v2x_hotspot_hard,none,random,15,-648.3624655112183,207.68864394723616,0.26290545537410254,2.1107924679363608,145.65325244040093,147.7640449083373,0.7489333333333332,0.25106666666666666,0.5033829501045058,2448,2514,2538,0.3264,0.3352,0.3384,real,3.0,7,3.0,2.1,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-304.3135912074231,107.24559458327047,0.1531694630377184,0.5976308655241773,148.69096602011572,149.2885968856399,0.8936,0.10640000000000002,0.22383333333333336,5469,945,1086,0.7292,0.126,0.1448,real,3.0,42,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,current_exact,15,-316.26963484391814,112.77242746067304,0.15361941830757087,0.5749575478780676,148.69096602011572,149.26592356799375,0.8877333333333334,0.11226666666666668,0.22553333333333334,5464,978,1058,0.7285333333333334,0.1304,0.14106666666666667,real,3.0,42,3.0,2.1,25.0,2.7
v2x_hotspot_hard,none,predict_tea,15,-316.26963484391814,112.77242746067304,0.15361941830757087,0.5749575478780676,148.69096602011572,149.26592356799375,0.8877333333333334,0.11226666666666668,0.22553333333333334,5464,978,1058,0.7285333333333334,0.1304,0.14106666666666667,real,3.0,42,3.0,2.1,25.0,2.1
v2x_hotspot_hard,none,follow_tea,15,-321.40407498597614,109.70661089886207,0.15100071776357815,0.543834866463196,149.15999284207498,149.70382770853814,0.8845333333333334,0.11546666666666666,0.23036666666666666,5428,996,1076,0.7237333333333333,0.1328,0.14346666666666666,real,3.0,42,3.0,2.1,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-462.7773880424935,186.60741124829215,0.16931650804880688,0.35800684756550605,82.16666666666667,82.52467351423219,0.8150666666666667,0.18493333333333334,0.2426,5470,1482,548,0.7293333333333333,0.1976,0.07306666666666667,real,3.0,42,3.0,2.1,25.0,4.4
v2x_hotspot_hard,none,random,15,-667.3233364258724,218.98489590522215,0.27537455713187786,2.340283381543925,144.68696188445713,147.02724526600105,0.7425333333333332,0.2574666666666667,0.4944514299539968,2494,2548,2458,0.33253333333333335,0.33973333333333333,0.3277333333333333,real,3.0,42,3.0,2.1,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-198.0031368148947,104.96820255151253,0.10533213918711112,0.4554456664427996,148.91522654694901,149.37067221339186,0.9348,0.06520000000000001,0.14876666666666663,6105,617,778,0.814,0.08226666666666667,0.10373333333333333,real,3.0,2024,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,current_exact,15,-202.620703168011,109.35053705818545,0.10550268953919988,0.4450241038287768,148.91522654694901,149.3602506507778,0.9325333333333334,0.06746666666666665,0.14959999999999998,6109,627,764,0.8145333333333333,0.0836,0.10186666666666666,real,3.0,2024,3.0,2.1,25.0,2.4
v2x_hotspot_hard,none,predict_tea,15,-202.620703168011,109.35053705818545,0.10550268953919988,0.4450241038287768,148.91522654694901,149.3602506507778,0.9325333333333334,0.06746666666666665,0.14959999999999998,6109,627,764,0.8145333333333333,0.0836,0.10186666666666666,real,3.0,2024,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-217.89195126169474,99.78013228595589,0.10408771981341913,0.40819657923828456,148.7393836372803,149.14758021651863,0.9245333333333333,0.0754666666666667,0.1543,6071,706,723,0.8094666666666667,0.09413333333333333,0.0964,real,3.0,2024,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,pmeo_e,15,-305.3522033717835,179.97219344117664,0.11641393836227695,0.28567523978274567,81.83333333333333,82.11900857311608,0.8805333333333333,0.11946666666666665,0.1627,6105,1003,392,0.814,0.13373333333333334,0.05226666666666667,real,3.0,2024,3.0,2.1,25.0,3.4
v2x_hotspot_hard,none,random,15,-453.1057756051462,211.48719264478015,0.18350929285580367,1.5118736569574929,145.33275144881898,146.84462510577652,0.8266666666666664,0.17333333333333334,0.49889037542627773,2476,2437,2587,0.33013333333333333,0.32493333333333335,0.3449333333333333,real,3.0,2024,3.0,2.1,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-295.5403727976485,132.2532812130793,0.14517072258600694,0.5471990025424028,149.00291604390796,149.55011504645037,0.8959999999999998,0.104,0.21539999999999998,5569,886,1045,0.7425333333333334,0.11813333333333334,0.13933333333333334,real,3.0,12345,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,current_exact,15,-302.14381609626145,134.3022707186787,0.14557917059505546,0.5393919434295545,149.00291604390796,149.54230798733752,0.8927999999999998,0.1072,0.21603333333333333,5568,915,1017,0.7424,0.122,0.1356,real,3.0,12345,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,predict_tea,15,-302.14381609626145,134.3022707186787,0.14557917059505546,0.5393919434295545,149.00291604390796,149.54230798733752,0.8927999999999998,0.1072,0.21603333333333333,5568,914,1018,0.7424,0.12186666666666666,0.13573333333333334,real,3.0,12345,3.0,2.1,25.0,2.4
v2x_hotspot_hard,none,follow_tea,15,-322.760041243718,123.73844550967705,0.1452275563581469,0.4908798004313339,148.97175084601452,149.4626306464459,0.8823999999999999,0.11759999999999998,0.22246666666666665,5524,980,996,0.7365333333333334,0.13066666666666665,0.1328,real,3.0,12345,3.0,2.1,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-420.44606033436105,213.97110960467046,0.15728749806312617,0.3564463613109892,81.66666666666667,82.02311302797766,0.8331999999999999,0.16679999999999998,0.2317666666666667,5526,1381,593,0.7368,0.18413333333333334,0.07906666666666666,real,3.0,12345,3.0,2.1,25.0,4.0
v2x_hotspot_hard,none,random,15,-627.22746597855,279.7431787733494,0.26761760895506737,2.2622349488125506,145.2577133946825,147.51994834349503,0.7606666666666666,0.23933333333333331,0.4936985982734972,2524,2503,2473,0.33653333333333335,0.3337333333333333,0.3297333333333333,real,3.0,12345,3.0,2.1,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-260.5172344518261,128.33416641464302,0.13007798461666856,0.5200224909226682,148.9290656106622,149.44908810158486,0.9097333333333333,0.09026666666666668,0.18996666666666667,5751,825,924,0.7668,0.11,0.1232,real,3.0,999,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,current_exact,15,-269.2308661181565,131.64865923553563,0.13044056168717397,0.5101204683664771,148.9290656106622,149.4391860790287,0.9054666666666668,0.09453333333333334,0.19066666666666668,5757,826,917,0.7676,0.11013333333333333,0.12226666666666666,real,3.0,999,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,predict_tea,15,-269.2308661181565,131.64865923553563,0.13044056168717397,0.5101204683664771,148.9290656106622,149.4391860790287,0.9054666666666668,0.09453333333333334,0.19066666666666668,5757,826,917,0.7676,0.11013333333333333,0.12226666666666666,real,3.0,999,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-284.3679746281465,108.38699717443814,0.1302952307974869,0.4726899188939356,149.06423570847002,149.53692562736396,0.8978666666666666,0.10213333333333334,0.1958666666666667,5713,908,879,0.7617333333333334,0.12106666666666667,0.1172,real,3.0,999,3.0,2.1,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-410.4527940898263,230.63125703605462,0.14536611711450667,0.28068865906394136,81.41666666666667,81.69735532573061,0.8352,0.16479999999999997,0.2117333333333333,5726,1326,448,0.7634666666666666,0.1768,0.05973333333333333,real,3.0,999,3.0,2.1,25.0,3.7
v2x_hotspot_hard,none,random,15,-557.5392396267803,267.16399140134996,0.22866360409269562,1.8775967427733058,144.86344572821827,146.74104247099157,0.7857333333333334,0.2142666666666667,0.49776168682579747,2498,2504,2498,0.3330666666666667,0.33386666666666664,0.3330666666666667,real,3.0,999,3.0,2.1,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-252.30919008534113,116.17478303779146,0.13020156096327443,0.5335860063410384,148.88384336403183,149.4174293703729,0.9138666666666666,0.08613333333333334,0.1842666666666667,5781,815,904,0.7708,0.10866666666666666,0.12053333333333334,real,3.0,314,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,current_exact,15,-261.52374538137866,119.88111561344594,0.1304997056828599,0.5217487021216611,148.88384336403183,149.40559206615356,0.9093333333333334,0.09066666666666669,0.18513333333333334,5783,817,900,0.7710666666666667,0.10893333333333333,0.12,real,3.0,314,3.0,2.1,25.0,2.1
v2x_hotspot_hard,none,predict_tea,15,-261.52374538137866,119.88111561344594,0.1304997056828599,0.5217487021216611,148.88384336403183,149.40559206615356,0.9093333333333334,0.09066666666666669,0.18513333333333334,5783,817,900,0.7710666666666667,0.10893333333333333,0.12,real,3.0,314,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-264.6256103272965,114.97556441342563,0.12710402085762426,0.4832415191169176,148.91942413239315,149.40266565151015,0.9069333333333333,0.09306666666666669,0.19026666666666667,5765,824,911,0.7686666666666667,0.10986666666666667,0.12146666666666667,real,3.0,314,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,pmeo_e,15,-391.0699118135684,223.62192083649515,0.14341168794500422,0.30734507732885796,81.33333333333333,81.64067841066218,0.8443999999999999,0.15560000000000004,0.20319999999999996,5776,1284,440,0.7701333333333333,0.1712,0.058666666666666666,real,3.0,314,3.0,2.1,25.0,3.7
v2x_hotspot_hard,none,random,15,-553.3960562506911,261.8294688594881,0.2349152697033383,1.9196449263065696,146.79790239724795,148.71754732355444,0.7894666666666666,0.2105333333333333,0.49502954638246344,2517,2476,2507,0.3356,0.33013333333333333,0.33426666666666666,real,3.0,314,3.0,2.1,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-312.10630538304827,149.10969956284978,0.15743861339432766,0.591607107019809,149.27837975182464,149.86998685884447,0.8908,0.10920000000000002,0.2383,5355,954,1191,0.714,0.1272,0.1588,real,3.0,555,3.0,2.1,25.0,2.4
v2x_hotspot_hard,none,current_exact,15,-324.5374310281699,158.16326337826106,0.15777057007530323,0.5764134866921331,149.27837975182464,149.8547932385168,0.8846666666666666,0.11533333333333336,0.23916666666666664,5357,981,1162,0.7142666666666667,0.1308,0.15493333333333334,real,3.0,555,3.0,2.1,25.0,2.3
v2x_hotspot_hard,none,predict_tea,15,-324.53744087367346,158.16326590334882,0.1577704756437622,0.5769840994327774,149.27837975182464,149.85536385125744,0.8846666666666666,0.11533333333333336,0.23913333333333328,5357,981,1162,0.7142666666666667,0.1308,0.15493333333333334,real,3.0,555,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-336.5482400076474,131.6477018587821,0.15680364807863786,0.557626008047775,148.90653367523737,149.46415968328515,0.8784,0.12160000000000001,0.24320000000000003,5309,1054,1137,0.7078666666666666,0.14053333333333334,0.1516,real,3.0,555,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,pmeo_e,15,-515.9081753065512,269.561100064176,0.17775463219822832,0.30859207437030045,83.33333333333333,83.64192540770364,0.7906666666666665,0.2093333333333333,0.2614666666666667,5297,1728,475,0.7062666666666667,0.2304,0.06333333333333334,real,3.0,555,3.0,2.1,25.0,4.1
v2x_hotspot_hard,none,random,15,-694.3803103544163,326.4403789597195,0.2999897455594592,2.547123140295192,145.30725260657158,147.8543757468668,0.7351999999999997,0.26480000000000004,0.50187984642543,2454,2489,2557,0.3272,0.33186666666666664,0.3409333333333333,real,3.0,555,3.0,2.1,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-241.81384603816502,145.71832698875895,0.12519453791176138,0.504750477344342,148.99435367883285,149.49910415617714,0.9178666666666666,0.08213333333333335,0.17986666666666665,5867,739,894,0.7822666666666667,0.09853333333333333,0.1192,real,3.0,888,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,current_exact,15,-251.28947600253022,151.78697356134745,0.12548238434651535,0.4884846138933687,148.99435367883285,149.4828382927262,0.9132000000000001,0.08680000000000002,0.18089999999999998,5870,760,870,0.7826666666666666,0.10133333333333333,0.116,real,3.0,888,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,predict_tea,15,-251.28948051220524,151.78697880707324,0.12548229918280918,0.4889555291741698,148.99435367883285,149.483309208007,0.9132000000000001,0.08680000000000002,0.18086666666666665,5870,760,870,0.7826666666666666,0.10133333333333333,0.116,real,3.0,888,3.0,2.1,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-261.81551542854436,143.14551232283725,0.1252343362511688,0.4688246902434787,148.84798167268985,149.3168063629333,0.9078666666666667,0.09213333333333334,0.18456666666666666,5839,779,882,0.7785333333333333,0.10386666666666666,0.1176,real,3.0,888,3.0,2.1,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-366.7826365582921,255.96406108868592,0.1378844624793743,0.320719852715488,82.08333333333333,82.4040531860488,0.8552,0.14479999999999998,0.1948,5836,1200,464,0.7781333333333333,0.16,0.06186666666666667,real,3.0,888,3.0,2.1,25.0,3.5
v2x_hotspot_hard,none,random,15,-540.4047239731724,322.68780767510697,0.23474126270273005,1.9547350678735333,145.7195244835327,147.67425955140624,0.7958666666666666,0.20413333333333336,0.5004725903427157,2502,2535,2463,0.3336,0.338,0.3284,real,3.0,888,3.0,2.1,25.0,1.3
v2x_hotspot_hard,none,mpc_traj_h3,15,-65.75452242578099,33.7595472965942,0.055483915549345834,0.32282793046985936,97.13615191394472,97.45897984441459,0.9858666666666666,0.014133333333333335,0.1055,6405,269,826,0.854,0.035866666666666665,0.11013333333333333,real,1.0,73,1.0,0.7,25.0,49.0
v2x_hotspot_hard,none,mpc_traj_h3,15,-97.76402292469776,35.42154297945991,0.08414420547826737,0.46078450131327436,100.45841735432768,100.91920185564096,0.9771999999999998,0.022800000000000008,0.1563,5966,313,1221,0.7954666666666667,0.04173333333333333,0.1628,real,1.0,1,1.0,0.7,25.0,60.6
v2x_hotspot_hard,none,mpc_traj_h3,15,-86.68783638028701,32.69171715935318,0.07811337263198935,0.44590140058402966,99.86559924233977,100.31150064292383,0.9811999999999999,0.0188,0.14570000000000002,6050,296,1154,0.8066666666666666,0.039466666666666664,0.15386666666666668,real,1.0,7,1.0,0.7,25.0,57.9
v2x_hotspot_hard,none,mpc_traj_h3,15,-106.5739420679286,42.839886686573294,0.08459214136350336,0.42949369519081027,101.0158868332453,101.44538052843609,0.9729333333333333,0.02706666666666667,0.16113333333333332,5939,357,1204,0.7918666666666667,0.0476,0.16053333333333333,real,1.0,42,1.0,0.7,25.0,60.7
v2x_hotspot_hard,none,mpc_traj_h3,15,-71.7919003071414,31.510650940687277,0.06425655388270031,0.3686926825188535,97.60087430872747,97.9695669912463,0.9850666666666666,0.014933333333333335,0.12346666666666667,6252,251,997,0.8336,0.033466666666666665,0.13293333333333332,real,1.0,2024,1.0,0.7,25.0,52.7
v2x_hotspot_hard,none,mpc_traj_h3,15,-104.64778300956954,39.25742467224831,0.08870044327117087,0.48182333843155717,101.16045706807662,101.64228040650818,0.9749333333333332,0.025066666666666675,0.17269999999999996,5835,321,1344,0.778,0.0428,0.1792,real,1.0,12345,1.0,0.7,25.0,62.6
v2x_hotspot_hard,none,mpc_traj_h3,15,-90.06256612155907,58.19208307467286,0.0786716759341375,0.42399397801354716,98.84328756689001,99.26728154490357,0.9795999999999998,0.020400000000000005,0.15169999999999997,6014,300,1186,0.8018666666666666,0.04,0.15813333333333332,real,1.0,999,1.0,0.7,25.0,57.9
v2x_hotspot_hard,none,mpc_traj_h3,15,-71.6797434796666,25.103042578074025,0.06656782935825745,0.38370575720690575,98.24124891483913,98.62495467204603,0.9857333333333332,0.014266666666666669,0.12809999999999996,6214,240,1046,0.8285333333333333,0.032,0.13946666666666666,real,1.0,314,1.0,0.7,25.0,53.6
v2x_hotspot_hard,none,mpc_traj_h3,15,-126.1147253837115,68.54718503918818,0.10487745525349026,0.5359630577201602,101.55734784527674,102.09331090299692,0.9682666666666667,0.03173333333333334,0.20503333333333332,5567,371,1562,0.7422666666666666,0.049466666666666666,0.20826666666666666,real,1.0,555,1.0,0.7,25.0,70.6
v2x_hotspot_hard,none,mpc_traj_h3,15,-92.77324708445063,57.277284666740044,0.07860820643856378,0.4187547356575522,99.60601724936355,100.0247719850211,0.9782666666666665,0.021733333333333337,0.14736666666666667,6052,308,1140,0.8069333333333333,0.04106666666666667,0.152,real,1.0,888,1.0,0.7,25.0,57.1
v2x_hotspot_hard,none,mpc_traj_h3,15,-93.11129930611267,42.54445165685904,0.0722183721004053,0.40169442687811835,102.9527714655559,103.354465892434,0.9766666666666667,0.023333333333333334,0.12013333333333334,6268,347,885,0.8357333333333333,0.046266666666666664,0.118,real,1.5,73,1.5,1.05,25.0,51.4
v2x_hotspot_hard,none,mpc_traj_h3,15,-135.46030398155057,54.632994550730224,0.10208273624041692,0.5313345003940763,107.65802411302667,108.18935861342074,0.9632000000000002,0.03680000000000001,0.17253333333333332,5824,423,1253,0.7765333333333333,0.0564,0.16706666666666667,real,1.5,1,1.5,1.05,25.0,64.6
v2x_hotspot_hard,none,mpc_traj_h3,15,-118.20328886449688,34.337946280186245,0.09611456620278484,0.5267622958534679,106.26662866852465,106.7933909643781,0.9702666666666668,0.02973333333333334,0.1630333333333333,5883,407,1210,0.7844,0.054266666666666664,0.16133333333333333,real,1.5,7,1.5,1.05,25.0,63.3
v2x_hotspot_hard,none,mpc_traj_h3,15,-138.62675113953125,52.24669321949502,0.10482916044102059,0.5349687536537964,106.92007376988873,107.45504252354255,0.9622666666666668,0.037733333333333334,0.1807,5747,457,1296,0.7662666666666667,0.06093333333333333,0.1728,real,1.5,42,1.5,1.05,25.0,78.1
v2x_hotspot_hard,none,mpc_traj_h3,15,-109.7055209596672,42.942435538821755,0.08288576184015845,0.44810177484719976,103.51163195436608,103.95973372921324,0.9710666666666666,0.028933333333333332,0.1461333333333333,6059,331,1110,0.8078666666666666,0.04413333333333333,0.148,real,1.5,2024,1.5,1.05,25.0,58.3
v2x_hotspot_hard,none,mpc_traj_h3,15,-134.9412185510995,47.29638180557984,0.10689685641968011,0.5649240355303898,107.6963127103975,108.26123674592787,0.9646666666666667,0.03533333333333334,0.18889999999999996,5670,412,1418,0.756,0.054933333333333334,0.18906666666666666,real,1.5,12345,1.5,1.05,25.0,67.7
v2x_hotspot_hard,none,mpc_traj_h3,15,-118.0842634255455,63.821775126697034,0.09278627936989575,0.4960639553382944,105.74850678397135,106.24457073930964,0.9694666666666668,0.030533333333333343,0.15853333333333328,5939,388,1173,0.7918666666666667,0.05173333333333333,0.1564,real,1.5,999,1.5,1.05,25.0,60.9
v2x_hotspot_hard,none,mpc_traj_h3,15,-101.26443196733253,38.35501994763684,0.08247832958862607,0.4637262196249516,106.45561217723626,106.9193383968612,0.9753333333333333,0.024666666666666667,0.14106666666666667,6070,351,1079,0.8093333333333333,0.0468,0.14386666666666667,real,1.5,314,1.5,1.05,25.0,57.7
v2x_hotspot_hard,none,mpc_traj_h3,15,-172.8443394651222,89.02088715194945,0.1295412989796837,0.6376030531772958,109.43263003295938,110.07023308613667,0.9514666666666667,0.048533333333333345,0.23179999999999998,5332,496,1672,0.7109333333333333,0.06613333333333334,0.22293333333333334,real,1.5,555,1.5,1.05,25.0,77.8
v2x_hotspot_hard,none,mpc_traj_h3,15,-128.67311550623154,87.82668914788212,0.09991171316769101,0.5163220356753878,103.98960052151821,104.50592255719361,0.9658666666666665,0.03413333333333334,0.16939999999999994,5853,409,1238,0.7804,0.054533333333333336,0.16506666666666667,real,1.5,888,1.5,1.05,25.0,63.2
v2x_hotspot_hard,none,mpc_traj_h3,15,-127.43036248894332,58.651528886722744,0.08394700441019576,0.42285359552508056,107.47908257626256,107.90193617178763,0.9626666666666667,0.03733333333333334,0.12983333333333333,6200,440,860,0.8266666666666667,0.058666666666666666,0.11466666666666667,real,2.0,73,2.0,1.4,25.0,55.3
v2x_hotspot_hard,none,mpc_traj_h3,15,-177.20164012917252,73.38513849237252,0.1153642497650415,0.5626389877250104,114.63251347879181,115.1951524665168,0.9460000000000001,0.05400000000000002,0.1844333333333333,5739,552,1209,0.7652,0.0736,0.1612,real,2.0,1,2.0,1.4,25.0,68.1
v2x_hotspot_hard,none,mpc_traj_h3,15,-153.07614451384327,48.533474066115446,0.11246734662847473,0.5960891830571391,114.49528947966785,115.09137866272496,0.9573333333333333,0.04266666666666667,0.17543333333333333,5758,518,1224,0.7677333333333334,0.06906666666666667,0.1632,real,2.0,7,2.0,1.4,25.0,67.6
v2x_hotspot_hard,none,mpc_traj_h3,15,-188.96096462151726,61.15140029356895,0.12558758646761395,0.6058902279541286,117.06582364914816,117.67171387710229,0.9428,0.05720000000000001,0.20243333333333335,5573,598,1329,0.7430666666666667,0.07973333333333334,0.1772,real,2.0,42,2.0,1.4,25.0,71.8
v2x_hotspot_hard,none,mpc_traj_h3,15,-135.63600621679768,56.35808919304299,0.09306603244577902,0.47195222451685287,109.22461438123125,109.6965666057481,0.9609333333333333,0.03906666666666667,0.15103333333333335,6032,429,1039,0.8042666666666667,0.0572,0.13853333333333334,real,2.0,2024,2.0,1.4,25.0,60.6
v2x_hotspot_hard,none,mpc_traj_h3,15,-181.34739705112113,72.67613517808688,0.12198664070046922,0.591698175221976,112.28240216697674,112.87410034219872,0.9454666666666667,0.05453333333333334,0.2007,5578,595,1327,0.7437333333333334,0.07933333333333334,0.17693333333333333,real,2.0,12345,2.0,1.4,25.0,71.3
